id,brand,car_model,type,desc,problem,datetime,status
951380,上汽大众,帕萨特新能源,2020款 430PHEV 混动豪华版 国VI,上汽大众帕萨特新能源混动系统故障无配件,发动机,2023-07-04,处理反馈
951370,比亚迪,汉,2022款 DM-i 121KM 尊享型,比亚迪汉新款车型厂家增配降价严重,服务收费,2023-07-04,用户评分
951358,比亚迪,汉,2022款 DM-i 121KM 尊荣型,比亚迪汉刹车减震异响 EV模式启动发动机,发动机,2023-07-04,用户评分
951349,一汽红旗,红旗HS5,2022款 改款 2.0T 智联旗享四驱版,一汽红旗HS5空调异味 车身异响无法解决,车身电器,2023-07-04,信息审核
951344,奇瑞汽车,艾瑞泽5 PLUS,2021款 小AI 1.5L CVT 型PLUS,奇瑞艾瑞泽5 PLUS保养时出现水箱漏水,发动机,2023-07-04,处理反馈
951339,一汽丰田,RAV4荣放,2020款 2.0L CVT 两驱 尊贵版,一汽丰田RAV4荣放发动机怠速低抖动,发动机,2023-07-04,用户评分
951325,长安汽车,锐程CC,2020款 1.5T 自动 潮锐型,长安锐程CC行驶中车身晃动四轮定位后未解决,前后桥及悬挂系统,2023-07-04,处理反馈
951316,广汽本田,冠道,2020款 370TURBO 四驱 尊享版,广汽本田冠道行驶中出现中控死机重启,车身电器,2023-07-04,用户评分
951315,东风本田,思域,2019款 220TURBO CVT 劲擎版 国VI,东风本田思域玛吉斯轮胎出现开裂,轮胎,2023-07-04,用户评分
951313,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机异常启动,发动机,2023-07-04,用户评分
951299,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机强制启动,发动机,2023-07-04,用户评分
951298,比亚迪,汉,2022款 DM-i 121KM 尊荣型,比亚迪汉纯电模式自动启动发动机且不显示,发动机,2023-07-04,处理反馈
951291,北京奔驰,奔驰A级,2022款 A 200 L 运动轿车时尚型,北京奔驰A级发动机飞轮损坏导致抖动异响,发动机,2023-07-04,处理反馈
951290,上汽通用凯迪拉克,凯迪拉克CT5,2020款 改款 28T 豪华型,凯迪拉克CT5方向盘皮革出现开裂的现象,车身电器,2023-07-04,处理反馈
951288,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机异常启动,发动机,2023-07-04,用户评分
951273,特斯拉中国,Model 3,2021款 改款 标准续航 后驱 升级版 3D1,特斯拉Model 3中控台反光影响驾驶,其他,2023-07-04,处理反馈
951269,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源EV模式发动机无故启动,发动机,2023-07-04,用户评分
951254,东风本田,思域,2019款 220TURBO CVT 燃动版 国VI,东风本田思域发动机及变速箱漏油,变速器,2023-07-04,用户评分
951239,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源发动机EV模式下启动,发动机,2023-07-04,用户评分
951235,广汽丰田,广汽丰田iA5,2019款 领先版,广汽丰田iA5中央手扶箱盖板转动轴底部破损,车身电器,2023-07-04,信息审核
951230,上汽大众斯柯达,柯迪亚克,2018款 TSI330 两驱 豪华优享版 5座,斯柯达柯迪亚克发动机水泵漏防冻液,发动机,2023-07-04,处理反馈
951229,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-07-04,处理反馈
951222,小鹏汽车,小鹏P7,2020款 670N,小鹏P7左前车灯不亮无外伤厂家不予索赔,车身电器,2023-07-04,用户评分
951217,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机自启动,发动机,2023-07-04,用户评分
951208,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源发动机自启动,发动机,2023-07-04,用户评分
951206,福田汽车,图雅诺,2022款 2.0T 手动 通途 多功能 加长轴 中顶 后单胎 5/6/7/9座 4F20TC3,福田图雅诺空调不出风 行驶跑偏,制动系统,2023-07-04,用户评分
951198,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式发动机强制启动,发动机,2023-07-04,用户评分
951186,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-07-04,用户评分
951175,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-07-04,用户评分
951165,比亚迪,汉,2022款 DM-i 121KM 尊贵型,比亚迪汉EV纯电模式发动机自动启动,发动机,2023-07-04,用户评分
951156,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能EV模式发动机自动启动,发动机,2023-07-04,处理反馈
951134,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下经常启动发动机,发动机,2023-07-04,处理反馈
951133,五菱汽车,宏光MINIEV,2020款 自在款 三元锂,五菱宏光MINIEV行驶途中突然刹车失灵,制动系统,2023-07-04,用户评分
951131,比亚迪,宋PLUS,2020款 1.5T 自动 尊贵型,比亚迪宋PLUS变速器无法挂停车挡,变速器,2023-07-04,处理反馈
951119,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下启动发动机,发动机,2023-07-04,处理反馈
951100,一汽奥迪,奥迪Q3,2022款 40 TFSI 时尚动感型,一汽奥迪Q3天窗漏水希望厂家处理,车身电器,2023-07-04,用户评分
951097,东风日产,轩逸,2020款 1.6L XL CVT 悦享版,东风日产轩逸发动机抖动 车身共振,发动机,2023-07-04,用户评分
951096,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式发动机异常启动,发动机,2023-07-04,用户评分
951076,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源擅自OTA升级启动发动机,发动机,2023-07-04,处理反馈
951069,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源在EV模式下启动发动机,发动机,2023-07-04,用户评分
951067,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源纯电模式发动机启动烧油,发动机,2023-07-04,处理反馈
951056,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式下发动机自动启动,发动机,2023-07-04,处理反馈
951030,比亚迪,秦PLUS,2021款 DM-i 120KM 旗舰型,比亚迪秦PLUS发动机纯电模式无故自启动,发动机,2023-07-04,用户评分
951005,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源升级后发动机自动启动,发动机,2023-07-04,用户评分
951003,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源发动机自启动 车门异响,发动机,2023-07-04,用户评分
951002,长安汽车,长安CS75 PLUS,2021款 1.5T 自动 尊贵型,长安CS75 PLUS车机卡顿 导航无法更新,车身电器,2023-07-04,用户评分
950987,五菱汽车,宏光MINIEV,2022款 马卡龙臻享款 磷酸铁锂,五菱宏光MINIEV前悬挂系统故障导致前轮吃胎,前后桥及悬挂系统,2023-07-04,用户评分
950978,广汽本田,皓影,2020款 240TURBO CVT 两驱 幻夜版,广汽本田皓影发动机机油增多希望解决,发动机,2023-07-04,用户评分
950975,一汽-大众,一汽-大众CC,2020款 330TSI 魅颜版 国VI,一汽大众CC天窗异响 变速箱顿挫,变速器,2023-07-04,处理反馈
950971,斯巴鲁,力狮,2006款 2.0R 自动,斯巴鲁力狮仪表台开裂存在安全隐患,车身电器,2023-07-04,用户评分
950968,长城汽车,哈弗H6,2021款 国潮版 1.5T 自动 都市版,哈弗H6启动后发动机抖动怠速忽高忽低,发动机,2023-07-04,用户评分
950948,东风日产,骐达TIIDA,2019款 1.6L CVT 智行版 国V,东风日产骐达副驾驶车窗无法正常升降,车身电器,2023-07-03,处理反馈
950946,一汽-大众,探岳GTE插电混动,2020款 1.4T 豪华型,一汽大众探岳GTE插电混动 混动模式无法切换,发动机,2023-07-03,处理反馈
950940,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS EV模式发动机自动启动,发动机,2023-07-03,用户评分
950932,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下自启发动机,发动机,2023-07-03,用户评分
950931,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下启动发动机,发动机,2023-07-03,用户评分
950919,奇瑞捷豹路虎,发现运动版,2020款 249PS R-Dynamic SE 性能科技版 7座,路虎发现运动版下摆臂异响维修方案不合理,前后桥及悬挂系统,2023-07-03,用户评分
950917,东风乘用车,风神AX7,2021款 PRO 1.6T 自动 智驾版,东风风神AX7发动机线束故障导致故障灯报警,发动机,2023-07-03,处理反馈
950900,上汽集团,名爵HS,2019款 30T 自动 两驱 Trophy超能版 国VI,上汽名爵HS承诺参加内测却不给推送升级,承诺不兑现,2023-07-03,用户评分
950896,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源启动发动机车主无法控制,发动机,2023-07-03,用户评分
950890,比亚迪,汉,2023款 DM-i 冠军版 121KM 尊荣型,比亚迪汉新款车型降价增配 车身异响,车身电器,2023-07-03,用户评分
950887,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式时发动机异常启动,发动机,2023-07-03,用户评分
950886,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源车窗漏风 中控台异响,发动机,2023-07-03,用户评分
950883,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机启动耗油,发动机,2023-07-03,用户评分
950871,东风本田,英仕派,2019款 260TURBO 精耀版 国V,东风本田英仕派空调温控马达有异响,前后桥及悬挂系统,2023-07-03,处理反馈
950861,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源EV模式发动机一直启动,发动机,2023-07-03,处理反馈
950853,比亚迪,汉,2022款 DM-i 121KM 尊享型,比亚迪汉空调异味车身异响保养涨价,车身电器,2023-07-03,用户评分
950848,广汽本田,冠道,2020款 370TURBO 四驱 尊享版,广汽本田冠道主驾驶玻璃一键升降窗异常,车身电器,2023-07-03,用户评分
950827,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式时发动机异常启动,发动机,2023-07-03,用户评分
950821,一汽-大众,迈腾,2020款 330TSI DSG 豪华型,一汽大众迈腾车内异味 车机断网 导航失灵,车身电器,2023-07-03,处理反馈
950815,宝马（进口）,宝马X4,2014款 2.0T 自动 xDrive20i X设计套装 5座,进口宝马X4吃胎偏磨影响安全希望处理,前后桥及悬挂系统,2023-07-03,处理反馈
950806,长安汽车,逸动,2022款 PLUS 蓝鲸NE 1.4T GDI DCT 旗舰版,长安逸动行驶时跑偏 轮胎异常磨损,转向系统,2023-07-03,处理反馈
950800,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型,比亚迪宋Pro新能源电量充足偷偷启动发动机,发动机,2023-07-03,用户评分
950799,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源发动机自动启动,发动机,2023-07-03,用户评分
950796,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源车内异响强制启动发动机,发动机,2023-07-03,用户评分
950791,华晨宝马,宝马X1,2020款 sDrive25Li 领先型,华晨宝马X1韩泰轮胎严重裂纹胎纹磨平,轮胎,2023-07-03,处理反馈
950785,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下强制启动发动机,发动机,2023-07-03,用户评分
950779,上汽通用雪佛兰,科鲁泽,2020款 320 自动 悦享版,雪佛兰科鲁泽车辆事故报废经销商强制收费,服务收费,2023-07-03,用户评分
950778,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下强制启动发动机,发动机,2023-07-03,用户评分
950777,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机自动启动,发动机,2023-07-03,用户评分
950770,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式下发动机偷偷启动,发动机,2023-07-03,用户评分
950764,比亚迪,汉,2022款 DM-i 121KM 尊享型,比亚迪汉EV模式下发动机自动启动,发动机,2023-07-03,处理反馈
950757,东风乘用车,奕炫MAX,2023款 1.5T 超酷潮爸版,东风风神奕炫MAX空调自动下调温度,车身电器,2023-07-03,用户评分
950740,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源强制升级后动力变弱,发动机,2023-07-03,用户评分
950732,比亚迪,汉,2022款 DM-i 121KM 尊享型,比亚迪汉充电跳电 EV模式下启动发动机,发动机,2023-07-03,用户评分
950731,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源升级隐瞒发动机启动状态,发动机,2023-07-03,用户评分
950716,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机自动启动,发动机,2023-07-03,用户评分
950707,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式无故启动发动机,发动机,2023-07-03,用户评分
950703,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源满电发动机频繁自启,发动机,2023-07-03,用户评分
950699,奇瑞汽车,捷途X90,2020款 1.6T DCT 影御版 5座,捷途X90经销商维修不彻底导致离合器生锈,人员技术,2023-07-03,处理反馈
950697,别克,君越,2022款 Avenir艾维亚 先享型,别克君越4S店承诺赠送保养不兑现,承诺不兑现,2023-07-03,用户评分
950689,岚图汽车,岚图梦想家,2022款 低碳版 梦+智享包,岚图梦想家销售承诺不兑现私自退订,承诺不兑现,2023-07-03,处理反馈
950686,比亚迪,宋Pro新能源,2022款 DM-i 51km 尊贵型,比亚迪宋Pro新能源EV模式时发动机异常启动,发动机,2023-07-03,处理反馈
950671,比亚迪,宋Pro新能源,2022款 DM-i 51km 尊荣型,比亚迪宋Pro新能源EV模式发动机自动启动,发动机,2023-07-03,用户评分
950669,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式无故启动发动机,发动机,2023-07-03,用户评分
950665,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机频繁启动,发动机,2023-07-03,用户评分
950659,比亚迪,汉,2022款 DM-i 121KM 尊贵型,比亚迪汉EV模式发动机启动及保养涨价,发动机,2023-07-03,处理反馈
950655,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式自动启动发动机,发动机,2023-07-03,处理反馈
950650,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式无故启动发动机,发动机,2023-07-03,用户评分
950647,长城汽车,哈弗H6,2020款 1.5GDIT 自动 铂金豪华版,哈弗H6车机系统流量到期后无法使用车机功能,服务收费,2023-07-03,用户评分
950636,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机异常启动,发动机,2023-07-03,用户评分
950631,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式自动启动发动机,发动机,2023-07-03,用户评分
950625,东风日产,启辰D60EV,2020款 标准续航智行版-网约车大屏版,启辰D60EV后备厢钥匙天线设计严重不合理,其他,2023-07-03,用户评分
950619,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机自动启动,发动机,2023-07-03,用户评分
950606,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS EV模式发动机自动启动,发动机,2023-07-03,用户评分
950598,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式下自动启动发动机,发动机,2023-07-03,用户评分
950594,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV纯电模式启动发动机,发动机,2023-07-03,用户评分
950591,广汽丰田,凯美瑞,2021款 2.5G 豪华版,广汽丰田凯美瑞4S店未经同意私自开具工单,服务,2023-07-03,用户评分
950588,广汽本田,奥德赛,2021款 2.0L 锐·畅享版,广汽本田奥德赛底盘及车身多处生锈,车身电器,2023-07-03,用户评分
950584,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源满电时启动发动机 保养涨价,发动机,2023-07-03,用户评分
950582,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式下强制启动发动机,发动机,2023-07-03,用户评分
950577,比亚迪,汉,2020款 EV 超长续航版 豪华型,比亚迪汉通过高速匝道时车身倾斜,前后桥及悬挂系统,2023-07-03,用户评分
950575,北京现代,索纳塔,2020款 270TGDi GLS DCT 精英版,北京现代索纳塔高速行驶中刹车失灵,制动系统,2023-07-03,用户评分
950559,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源EV模式无故启动发动机,发动机,2023-07-03,用户评分
950549,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式发动机自动启动,发动机,2023-07-03,用户评分
950506,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源强制EV模式发动机介入,发动机,2023-07-03,用户评分
950495,比亚迪,宋PLUS新能源,2021款 DM-i 100KM 四驱 旗舰PLUS,比亚迪宋PLUS新能源EV模式下发动机频繁启动,发动机,2023-07-03,用户评分
950485,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源OTA升级后发动机自动启动,发动机,2023-07-03,用户评分
950484,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源发动机自动启动,发动机,2023-07-03,用户评分
950478,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式下发动机频繁启动,发动机,2023-07-03,用户评分
950471,长安凯程,长安星卡,2019款 1.5L 标准型 双排 货车DAM15KR 国VI,长安凯程星卡后桥传动系统出现异响,前后桥及悬挂系统,2023-07-03,用户评分
